match_id,a_lvl1,a_lvl2,a_lvl3,a_lvl4,a_lvl5,tier1,tier2,tier3,tier4,tier5,wins1,wins2,wins3,wins4,wins5,losses1,losses2,losses3,losses4,losses5,champ1,champ2,champ3,champ4,champ5,assists1,assists2,assists3,assists4,assists5,deaths1,deaths2,deaths3,deaths4,deaths5,kills1,kills2,kills3,kills4,kills5,c_losses1,c_losses2,c_losses3,c_losses4,c_losses5,c_matches1,c_matches2,c_matches3,c_matches4,c_matches5,c_wins1,c_wins2,c_wins3,c_wins4,c_wins5
1081468973,402,70,148,442,508,24,16,11,15,11,180,4,11,8,6,171,2,8,9,7,2417,2431,2288,2372,2073,5059,413,1407,3519,3197,2850,103,1281,1389,1434,5453,117,882,581,1479,235,8,81,109,111,440,18,148,202,219,205,10,67,93,108
1081469165,100,348,90,83,64,1,8,4,9,11,8,19,9,21,14,7,30,8,24,13,2073,2404,2509,2420,2372,229,4839,231,50,300,95,2265,210,66,166,83,2725,276,63,14,8,130,16,1,9,16,325,24,6,21,8,195,8,5,12
1081469174,847,50,66,29,98,23,14,22,10,22,502,10,112,9,59,494,12,94,12,42,2249,2057,2479,2254,2372,1740,13,427,67,750,1440,13,237,27,279,1529,19,308,7,179,104,0,16,1,25,164,1,37,3,40,60,1,21,2,15
1081469199,380,666,447,247,160,22,18,17,19,13,184,272,366,127,54,167,274,364,117,48,2281,2348,2314,2372,2528,4890,1608,919,660,555,4182,1156,679,215,373,6088,508,802,34,297,206,65,38,17,18,476,141,69,39,45,270,76,31,22,27
1081793741,639,40,304,45,140,20,,19,,16,25,1,68,1,276,15,1,80,1,284,2338,2517,2509,2149,2479,79,12,454,16,0,58,1,379,1,0,78,3,591,1,0,3,0,16,0,0,8,1,46,1,0,5,1,30,1,0
1081793742,96,354,456,138,148,20,,,10,16,124,1,1,13,68,75,0,0,9,52,2438,2348,2417,2362,2303,0,11,14,38,164,0,5,5,54,97,0,2,10,45,24,0,0,0,3,9,0,1,1,5,14,0,1,1,2,5
1081793786,69,51,115,257,714,14,15,17,17,14,100,50,232,62,97,105,45,204,68,107,2071,2533,2491,2479,2314,102,22,195,2667,0,78,11,105,1588,0,66,6,97,1727,0,7,2,7,95,0,10,2,13,209,0,3,0,6,114,0
1081793794,210,274,47,261,81,12,15,12,17,7,24,85,2,33,4,18,103,3,23,9,2404,2073,2372,2509,2277,130,728,64,115,71,75,348,36,112,67,69,331,12,147,72,4,26,3,6,4,11,56,5,15,6,7,30,2,9,2
1081793812,700,999,403,326,356,19,21,21,19,14,223,178,33,54,87,237,182,20,51,87,2073,2094,2404,2529,2303,0,1930,835,772,144,0,1481,558,496,85,0,2667,570,935,31,0,86,37,39,8,0,186,68,82,12,0,100,31,43,4
1081793827,284,204,93,41,204,15,7,17,9,11,264,48,33,42,166,259,43,18,36,159,2281,2348,2338,2491,2479,1389,582,47,251,947,1426,538,59,186,594,1583,206,57,67,551,70,33,2,10,53,155,61,7,20,97,85,28,5,10,44
1081793840,41,166,72,76,221,19,14,15,12,13,67,68,29,23,58,49,74,28,26,57,2529,2528,2404,2517,2536,76,0,68,27,73,38,0,38,10,61,105,0,22,9,98,4,0,1,1,3,6,0,5,2,9,2,0,4,1,6
1081793883,218,169,63,68,64,17,19,14,7,13,69,198,27,18,4,58,172,35,25,6,2348,2509,2303,2372,2338,1682,741,25,56,66,1110,555,11,31,81,893,1138,4,12,96,71,28,0,2,2,136,82,1,3,6,65,54,1,1,4
1081793917,453,71,74,450,156,16,12,11,16,10,85,71,48,100,100,79,61,44,83,106,2372,2491,2348,2277,2479,1053,342,1132,376,601,306,172,678,382,420,148,193,451,490,376,24,13,43,22,23,57,23,87,45,54,33,10,44,23,31
1081793918,52,27,23,95,59,,11,11,17,11,0,3,3,53,22,1,5,5,47,26,2285,2249,2472,2277,2491,2,51,0,81,118,8,46,5,132,97,2,43,1,137,45,1,3,1,8,4,1,5,1,12,10,0,2,0,4,6
1081793951,29,36,87,50,83,4,8,14,10,9,5,21,148,47,58,9,25,125,57,46,2538,2362,2493,2517,2479,34,88,213,374,73,22,75,243,227,17,19,86,442,110,36,1,5,15,16,1,3,10,27,32,5,2,5,12,16,4
1081793957,29,21,123,27,41,13,11,11,5,11,4,4,92,3,10,1,4,89,9,13,2348,2529,2480,2517,2303,33,159,55,54,181,7,105,27,43,65,6,186,42,8,37,0,6,0,4,4,1,12,4,5,9,1,6,4,1,5
1081794019,143,62,191,69,164,5,7,3,,4,63,45,22,2,174,80,70,16,2,183,2285,2071,2372,2267,2528,260,226,81,0,1711,209,169,32,0,850,161,101,18,0,605,15,14,3,0,56,21,25,5,0,128,6,11,2,0,72
1081794034,402,813,742,434,877,26,26,23,20,22,62,127,87,286,197,75,124,90,280,186,2338,2092,2348,2372,2491,0,0,6362,476,2228,0,0,3779,131,793,0,0,2878,30,1087,0,0,224,11,54,0,0,517,26,133,0,0,293,15,79
1081794041,67,68,30,46,33,20,,,20,,16,4,1,25,1,13,0,0,20,0,2491,2093,2149,2393,2538,101,71,14,106,6,32,18,8,63,7,44,23,4,82,5,0,0,0,1,0,6,3,1,8,1,6,3,1,7,1
1081794092,51,31,85,37,47,12,10,13,14,13,66,5,6,32,72,52,4,9,40,61,2314,2479,2071,2267,2093,462,2,51,148,277,327,8,48,82,102,537,1,37,36,49,18,1,5,7,4,42,1,6,12,16,24,0,1,5,12
1081794146,96,126,157,99,456,11,6,9,2,10,18,123,116,2,5,25,135,122,3,11,2073,2417,2512,2205,2303,661,14,2,0,39,401,19,8,9,21,316,5,0,0,8,30,1,1,1,2,55,2,1,1,3,25,1,0,0,1
1081794174,65,53,73,77,75,14,14,11,12,5,30,37,62,110,36,29,38,52,95,36,2480,2071,2477,2372,2057,44,129,149,484,74,19,61,80,73,50,43,40,111,56,65,1,3,4,11,4,2,7,14,24,9,1,4,10,13,5
1081794184,799,999,389,121,526,25,26,23,22,25,179,832,166,113,307,157,822,160,117,292,2417,2205,2303,2404,2477,1043,0,904,700,0,724,0,212,409,0,1066,0,130,422,0,43,0,19,26,0,84,0,45,57,0,41,0,26,31,0
1081794185,76,132,215,85,52,15,19,13,12,17,8,107,177,5,3,9,105,167,9,3,2362,2491,2093,2480,2288,30,1021,493,72,248,14,403,267,67,314,38,428,168,70,117,1,24,18,4,18,2,62,27,6,38,1,38,9,2,20
1081794261,358,859,999,850,288,25,24,26,26,21,221,387,615,547,62,213,401,454,438,58,2071,2303,2529,2092,2512,412,707,3106,6985,593,262,199,2236,4262,372,145,72,4581,7822,325,22,22,139,297,27,42,41,317,656,58,20,19,178,359,31
1081794263,219,87,460,78,75,,,15,11,15,1,1,33,5,11,0,0,31,6,7,2314,2071,2517,2338,2529,0,16,524,22,53,0,3,184,17,38,0,7,137,32,65,0,0,10,0,0,0,1,33,3,5,0,1,23,3,5
1081794329,74,108,508,331,30,14,8,13,13,,91,83,377,336,1,92,70,372,323,3,2071,2093,2479,2417,2267,16,572,5908,433,5,25,237,3419,279,10,7,238,3719,331,1,2,14,236,16,1,3,37,475,37,1,1,23,239,21,0
1081794334,103,30,43,35,32,10,8,3,3,2,87,8,7,5,9,77,11,8,10,12,2404,2254,2538,2472,2277,201,48,97,65,28,145,29,55,78,67,98,4,68,62,31,12,3,3,5,3,20,3,8,8,6,8,0,5,3,3
1081794338,309,498,270,147,192,18,11,15,14,15,85,134,231,17,91,76,126,222,12,70,2509,2073,2517,2536,2322,682,1542,843,75,509,775,946,404,98,293,1364,586,279,102,238,42,60,25,3,19,95,123,62,8,42,53,63,37,5,23
1081794348,50,55,48,46,32,16,16,,15,7,71,71,0,9,13,55,55,2,18,23,2277,2314,2372,2479,2285,137,117,17,7,27,141,89,12,12,14,327,83,1,1,22,4,6,2,2,1,15,12,2,2,3,11,6,0,0,2
1081794366,371,330,239,249,326,14,16,20,18,15,249,15,182,48,120,248,15,161,43,117,2362,2073,2314,2479,2372,104,300,971,548,570,83,74,689,318,198,81,105,785,315,52,5,4,34,22,21,8,13,75,41,38,3,9,41,19,17
1081794449,385,96,118,30,56,18,9,15,9,5,39,102,126,20,74,51,97,109,13,74,2538,2362,2277,2372,2285,0,191,2120,242,19,0,135,1758,59,26,0,190,3285,32,12,0,4,90,1,1,0,15,217,8,2,0,11,127,7,1
1081794478,94,202,68,108,31,,12,12,13,,0,61,49,30,0,2,65,49,21,1,2307,2073,2057,2303,2149,129,0,56,58,31,135,0,101,24,29,191,0,144,4,8,7,0,5,2,1,12,0,9,4,2,5,0,4,2,1
1081794479,180,427,584,81,116,18,21,13,14,17,33,15,18,96,144,27,9,8,73,123,2073,2417,2372,2477,2472,0,884,79,350,154,0,726,43,205,110,0,860,7,442,164,0,47,5,13,6,0,80,7,42,16,0,33,2,29,10
1081794522,72,369,37,436,282,15,17,17,10,21,33,179,9,47,510,35,184,10,60,491,2073,2314,2517,2147,2512,234,507,169,1110,2447,187,322,74,1039,1521,107,391,37,1863,1445,12,13,6,44,104,25,32,13,118,222,13,19,7,74,118
1081794529,84,228,57,76,76,12,5,9,10,6,88,11,14,110,126,100,16,26,128,132,2277,2073,2372,2420,2479,211,291,78,14,336,250,175,54,33,273,264,83,7,55,194,18,14,5,3,22,26,26,7,5,37,8,12,2,2,15
1081794553,159,355,76,982,926,17,17,21,22,26,80,189,20,216,156,65,179,16,196,144,2431,2073,2536,2288,2147,5782,821,92,2328,117,1388,331,59,1444,116,2177,337,135,1781,121,111,26,2,103,8,260,60,9,209,14,149,34,7,106,6
1081794593,406,197,552,457,563,22,23,26,24,26,52,43,222,86,271,52,23,214,76,257,2267,2479,2348,2092,2249,2874,980,3415,2036,0,563,485,1945,1623,0,338,675,1467,2202,0,66,36,127,129,0,140,78,279,211,0,74,42,152,82,0
1081794600,999,388,328,575,81,22,12,15,17,10,477,58,22,201,44,476,51,17,215,43,2509,2071,2512,2094,2303,596,653,9,856,202,561,523,12,1045,145,783,229,3,1142,29,40,27,1,72,11,67,58,2,119,16,27,31,1,47,5
1081794615,243,364,259,999,80,15,16,14,16,11,39,190,58,178,2,46,198,54,186,3,2071,2307,2538,2303,2314,87,2462,4,623,61,58,2121,8,162,66,46,3801,2,69,36,4,165,1,25,5,7,310,1,37,6,3,145,0,12,1
1081794633,56,106,111,41,66,14,17,16,14,5,39,98,106,49,33,21,104,115,38,27,2254,2314,2073,2285,2362,276,281,3171,243,55,128,225,1307,112,43,55,260,1355,211,99,5,14,93,9,2,12,24,225,21,5,7,10,132,12,3
1081794635,145,486,948,303,292,21,26,24,21,22,104,183,56,153,105,98,171,53,135,105,2477,2205,2491,2303,2277,407,1975,3197,399,1317,332,2289,815,179,1218,288,3746,736,59,2069,24,125,75,21,62,49,241,179,32,144,25,116,104,11,82
1081794689,79,46,65,40,202,2,2,5,6,4,4,12,85,17,177,5,14,91,37,185,2393,2348,2338,2517,2094,0,175,598,459,638,0,170,352,461,1117,0,46,819,121,692,0,8,26,28,55,0,17,64,44,100,0,9,38,16,45
1081794699,999,999,177,651,558,21,20,17,23,20,212,237,21,29,59,226,236,20,29,62,2372,2417,2348,2479,2536,6462,328,79,1174,96,2275,281,80,667,68,1115,347,45,571,119,188,22,4,47,5,377,32,9,90,10,189,10,5,43,5
1081794741,131,383,126,183,67,17,10,9,17,10,87,2,20,115,7,67,8,32,96,9,2362,2372,2071,2509,2073,419,489,39,113,516,372,213,57,95,313,788,77,25,109,185,17,15,5,8,23,44,26,6,12,41,27,11,1,4,18
1081794752,64,345,46,75,389,8,14,16,9,11,21,59,5,5,32,20,46,5,7,26,2071,2491,2528,2480,2372,67,121,8,4,298,28,75,7,12,82,25,37,2,5,23,2,4,1,1,6,7,8,1,1,17,5,4,0,0,11
1081794800,38,54,36,29,32,10,15,20,11,11,14,35,29,15,14,9,28,21,8,15,2480,2431,2404,2517,2493,21,150,383,603,13,3,46,124,168,15,23,62,163,187,17,0,4,7,8,0,2,9,18,31,2,2,5,11,23,2
1081794907,193,749,377,131,249,22,19,20,17,15,50,227,80,70,70,39,244,71,66,67,2092,2529,2491,2477,2288,97,23,194,311,266,89,22,55,243,152,120,28,85,263,169,4,0,1,14,8,10,2,12,33,21,6,2,11,19,13
1081794914,200,225,504,504,134,21,21,18,26,15,160,290,588,241,160,132,283,587,234,176,2533,2417,2512,2529,2477,63,1202,810,1012,30,19,759,593,1008,23,4,1184,557,1402,15,2,41,45,68,1,4,100,86,117,4,2,59,41,49,3
1081794980,507,227,281,265,742,23,15,13,13,18,66,198,44,64,69,63,228,44,72,63,2479,2480,2288,2431,2338,1603,26,1005,6375,284,1013,18,714,1385,333,930,33,557,1212,340,70,1,47,135,16,127,3,87,272,33,57,2,40,137,17
1081795046,451,999,140,389,451,21,23,23,26,25,117,136,49,183,228,104,132,48,168,215,2073,2372,2479,2420,2509,256,1035,458,32,128,122,275,210,20,147,128,318,293,21,181,10,30,17,1,9,23,58,35,2,16,13,28,18,1,7
1081795050,49,337,73,115,49,3,17,12,,3,20,8,60,1,27,19,7,69,0,31,2073,2094,2307,2479,2491,160,195,177,18,485,138,198,137,5,367,55,249,262,1,159,12,9,13,0,23,16,22,21,1,42,4,13,8,1,19
1081795091,56,49,111,172,81,13,5,2,6,2,7,6,4,7,5,9,10,11,9,9,2404,2493,2480,2303,2281,32,63,7,39,9,18,42,10,25,11,21,54,5,6,5,2,3,1,2,1,3,5,1,4,1,1,2,0,2,0
1081795095,34,146,195,112,325,19,22,23,15,18,25,76,63,19,147,14,70,41,9,159,2285,2303,2477,2479,2536,122,102,195,145,159,111,38,123,78,145,187,14,168,87,171,4,2,6,8,15,10,6,20,14,21,6,4,14,6,6
1081795128,43,182,409,536,29,12,22,7,15,12,40,138,371,62,3,32,119,369,60,5,2071,2529,2533,2362,2149,8,0,0,57,11,1,0,0,37,3,5,0,0,74,4,0,0,0,1,0,1,0,0,5,1,1,0,0,4,1
1081795181,301,46,394,778,255,14,15,22,23,20,9,11,211,228,75,2,9,206,214,78,2348,2491,2536,2093,2404,1655,134,0,604,404,900,23,0,330,242,763,42,0,299,240,53,1,0,17,15,131,7,0,34,33,78,6,0,17,18
1081795227,166,349,46,245,40,14,18,6,16,,34,297,3,30,0,27,297,5,21,2,2348,2393,2372,2417,2431,804,2276,19,76,48,355,1611,12,76,22,336,2085,4,79,11,22,79,2,5,2,53,196,2,9,3,31,117,0,4,1
1081795279,33,348,127,265,469,20,17,12,17,20,14,222,67,66,136,10,213,59,58,122,2205,2538,2477,2303,2438,241,60,265,471,1178,208,31,197,174,1128,539,46,249,64,1705,10,3,12,13,64,25,6,37,25,124,15,3,25,12,60
1081795302,158,568,556,315,765,21,15,13,17,17,290,16,282,30,201,301,9,302,25,199,2362,2073,2495,2372,2205,479,61,4796,274,4510,223,23,4396,117,4897,474,25,5960,39,7569,20,1,292,10,284,44,4,539,17,586,24,3,247,7,302
1081795320,40,655,35,230,44,26,26,24,24,25,88,220,37,235,46,73,226,24,231,38,2372,2147,2073,2479,2314,730,813,124,167,0,86,702,69,84,0,60,961,81,71,0,12,37,6,7,0,37,83,10,13,0,25,46,4,6,0
1081795321,45,57,37,20,38,8,8,11,7,6,3,29,31,4,1,6,44,43,9,4,2314,2493,2093,2149,2438,52,74,459,19,0,50,63,315,16,7,31,83,120,3,4,4,1,19,2,1,6,6,32,2,1,2,5,13,0,0
1081795339,143,122,82,37,969,10,5,11,6,17,13,25,9,1,718,23,42,9,6,711,2517,2071,2288,2314,2420,396,0,47,15,6125,175,0,74,14,7808,68,0,29,9,9818,16,0,6,1,300,29,0,7,2,708,13,0,1,1,408
1081795361,81,32,127,221,80,20,3,7,8,10,43,18,38,28,47,34,25,43,41,42,2404,2285,2480,2372,2512,978,358,129,113,7,694,192,167,70,16,526,350,93,17,1,39,15,12,6,2,75,28,17,8,2,36,13,5,2,0
1081795369,215,274,230,181,97,16,,15,16,19,7,0,31,27,147,4,1,33,28,140,2307,2348,2491,2404,2205,106,13,349,135,62,84,13,151,103,117,166,13,106,73,118,6,1,13,6,7,11,1,24,13,10,5,0,11,7,3
1081795376,891,266,378,852,354,23,15,19,19,20,49,79,122,58,103,57,74,85,62,97,2092,2491,2348,2536,2404,1519,1511,675,161,2721,1236,621,376,134,1622,2236,424,264,122,1241,67,50,20,7,90,142,94,45,12,198,75,44,25,5,108
1081795466,292,216,484,391,120,14,14,17,13,15,101,117,82,81,27,104,119,76,74,23,2254,2094,2092,2348,2536,1728,757,1802,185,4,630,1241,1089,104,3,333,1165,2177,63,4,37,57,70,9,0,82,99,153,16,1,45,42,83,7,1
1081795528,115,62,696,54,100,13,14,11,,6,47,111,346,1,3,42,118,333,1,8,2348,2285,2314,2493,2372,1702,26,0,19,64,1092,29,0,20,48,789,47,0,9,6,60,2,0,1,6,139,4,0,2,7,79,2,0,1,1
1081795531,62,21,49,153,24,19,,15,18,,46,0,29,87,0,40,2,27,64,2,2314,2338,2536,2372,2149,1236,4,165,533,8,866,18,278,138,8,1356,15,263,65,0,44,2,13,11,1,102,2,23,29,1,58,0,10,18,0
1081795539,49,139,115,149,116,4,7,9,6,6,7,85,117,102,180,17,90,111,111,206,2509,2094,2267,2362,2477,20,30,362,37,78,38,52,147,24,114,33,48,83,8,90,3,5,11,2,10,3,7,21,3,15,0,2,10,1,5
1081795624,356,924,248,376,37,18,16,11,12,,20,143,134,223,0,22,151,153,239,2,2314,2092,2491,2073,2472,682,2520,196,0,0,343,2603,51,0,8,500,2886,34,0,3,21,168,4,0,1,48,300,11,0,1,27,132,7,0,0
1081795642,225,208,226,264,219,14,13,21,20,16,242,26,321,407,230,217,24,295,373,205,2254,2073,2495,2093,2479,1362,358,297,872,829,361,218,171,278,336,196,150,321,388,414,21,16,11,13,22,59,28,26,41,61,38,12,15,28,39
1081795707,243,682,68,476,78,13,12,20,11,12,200,40,76,40,2,200,50,57,50,5,2372,2073,2512,2205,2509,2315,0,423,0,14,419,0,244,0,35,262,0,287,0,30,56,0,12,0,2,124,0,34,0,3,68,0,22,0,1
1081795753,41,138,51,51,55,15,20,18,19,13,65,159,39,76,98,56,126,26,64,95,2149,2420,2254,2094,2322,244,3142,345,807,852,97,3476,61,884,298,99,4507,67,1264,290,11,165,1,43,26,20,375,12,100,53,9,210,11,57,27
1081795785,66,820,866,189,105,22,13,22,15,19,89,151,283,35,110,74,155,286,40,80,2536,2372,2277,2348,2288,120,0,528,708,313,94,0,362,617,285,202,0,616,428,208,5,0,29,47,16,13,0,60,75,33,8,0,31,28,17
1081795817,68,40,115,28,94,10,7,8,11,15,20,20,99,18,241,17,18,103,18,207,2536,2073,2528,2431,2438,64,99,860,15,391,37,65,362,11,342,98,52,242,3,334,2,2,24,1,21,5,6,51,1,39,3,4,27,0,18
1081795831,225,608,62,828,73,14,21,13,13,23,48,87,3,84,43,47,75,4,84,32,2536,2092,2431,2073,2479,188,465,19,3151,53,178,345,6,1236,23,261,591,3,1350,35,9,26,0,88,2,22,51,1,221,4,13,25,1,133,2
1081795882,98,116,151,493,31,18,15,20,17,22,121,126,31,58,15,105,126,25,50,7,2420,2372,2348,2314,2056,398,345,59,672,174,492,106,67,604,74,834,22,44,754,79,27,8,5,29,4,50,18,7,61,10,23,10,2,32,6
1081795901,46,413,39,59,56,11,11,2,7,7,50,179,0,22,13,36,163,9,27,22,2420,2073,2254,2314,2372,104,5774,14,136,207,93,2935,16,95,112,174,2283,4,150,10,5,180,2,6,10,13,398,2,13,22,8,218,0,7,12
1081795908,126,85,260,208,429,13,6,14,10,8,16,18,26,96,7,9,16,24,107,10,2303,2348,2205,2285,2254,49,90,207,461,1007,20,82,254,349,256,20,25,335,346,178,2,7,16,22,15,4,9,28,37,39,2,2,12,15,24
1081795913,583,760,721,249,236,25,23,23,23,23,164,87,161,73,33,153,66,153,53,32,2092,2073,2372,2288,2147,1329,1851,2483,219,224,860,567,860,109,355,1826,912,290,129,409,59,48,77,10,14,119,120,147,18,27,60,72,70,8,13
1081796030,43,135,756,84,263,11,12,18,15,11,5,173,243,87,24,4,179,265,74,29,2536,2348,2495,2372,2404,15,144,2105,298,197,17,104,1821,83,123,47,70,2633,21,75,1,6,102,7,5,3,12,244,19,17,2,6,142,12,12
1081796035,728,127,86,117,86,26,23,21,22,23,218,327,132,225,192,222,292,120,179,155,2362,2092,2533,2149,2073,44,0,160,24,2363,36,0,40,27,1252,62,0,42,31,988,2,0,3,2,65,3,0,7,3,177,1,0,4,1,112
1081796057,444,481,209,88,642,21,19,13,18,20,71,461,26,248,299,66,458,31,239,304,2420,2491,2348,2314,2479,264,2276,1152,220,1599,197,1260,902,213,1227,375,779,491,223,1131,13,63,48,14,73,31,152,95,21,148,18,89,47,7,75
1081796062,170,354,60,73,312,13,15,12,4,12,6,29,20,29,539,1,28,16,50,550,2288,2303,2420,2307,2477,273,3356,29,16,591,81,758,31,38,585,292,453,38,13,600,2,87,2,2,31,19,177,4,3,81,17,90,2,1,50
1081796082,742,81,282,188,836,20,15,21,12,16,80,58,330,121,365,86,53,318,108,341,2372,2314,2092,2073,2288,0,179,1803,699,1683,0,105,1110,433,1171,0,192,1856,238,924,0,5,73,26,83,0,15,164,61,155,0,10,91,35,72
1081796089,500,42,43,34,36,21,18,16,17,15,142,42,43,42,43,121,24,27,25,26,2071,2431,2480,2147,2277,3628,30,631,374,433,2042,19,271,276,258,1653,8,505,472,438,121,2,16,10,12,285,2,48,39,45,164,0,32,29,33
1081796117,380,232,544,574,316,23,24,18,21,24,202,167,132,65,280,191,166,142,50,259,2529,2491,2404,2303,2073,1124,0,2069,0,1443,1192,0,1357,0,696,1667,0,992,0,695,57,0,88,0,46,121,0,173,0,112,64,0,85,0,66
1081796138,136,65,83,128,76,16,10,9,16,13,330,20,53,282,52,284,17,55,254,55,2417,2420,2362,2517,2056,161,58,297,3887,3080,159,50,183,1787,1566,211,95,304,1056,1192,11,4,9,92,103,18,8,25,246,220,7,4,16,154,117
1081796208,23,90,119,86,113,6,5,12,11,5,3,49,109,36,14,9,47,101,14,17,2267,2472,2477,2438,2205,37,75,120,81,194,14,97,76,38,197,16,69,95,106,229,2,5,3,1,12,3,10,10,7,21,1,5,7,6,9
1081796209,127,201,162,304,184,14,18,15,14,14,29,167,138,131,307,28,167,131,110,261,2517,2073,2288,2314,2536,1028,135,194,1190,758,426,92,155,1010,874,319,74,146,1044,1181,28,7,12,56,42,65,14,20,108,92,37,7,8,52,50
1081796236,329,82,93,294,407,16,,5,10,5,382,1,14,425,95,359,3,15,415,93,2529,2277,2517,2288,2322,288,3,261,199,16904,211,9,166,164,9198,391,7,72,76,6079,13,1,9,11,664,30,1,19,23,1311,17,0,10,12,647
1081796277,176,147,91,183,187,19,8,18,18,16,141,103,25,140,369,119,102,18,123,355,2314,2517,2538,2348,2277,706,469,38,2601,612,478,170,22,1476,597,787,123,22,1084,894,22,12,1,89,31,53,32,3,200,73,31,20,2,111,42
1081796313,80,64,106,31,71,9,4,8,8,7,66,39,131,14,37,74,56,139,18,51,2314,2149,2509,2491,2472,565,222,87,4,0,328,192,106,7,10,542,162,117,0,2,23,9,10,1,1,50,18,14,1,1,27,9,4,0,0
1081796337,463,477,721,276,821,22,25,25,21,23,42,317,354,289,239,41,313,340,268,233,2491,2205,2092,2477,2288,117,4724,2030,404,1601,54,4723,1999,488,781,39,6006,2663,315,1345,3,249,139,22,74,9,513,235,54,146,6,264,96,32,72
1081796395,30,52,59,40,66,10,3,2,5,,17,14,7,30,2,21,21,12,30,2,2479,2205,2491,2285,2348,1,31,2,17,13,10,44,6,12,18,3,18,0,7,4,2,4,1,1,1,2,5,1,2,2,0,1,0,1,1
1081796401,53,45,43,63,77,4,6,3,3,4,52,12,17,18,89,60,21,36,20,89,2057,2249,2092,2491,2348,112,58,15,36,277,91,47,3,17,246,73,79,12,8,66,5,4,0,0,10,10,6,1,2,26,5,2,1,2,16
1081796420,291,966,57,379,276,13,13,8,12,10,348,392,6,136,118,350,380,10,139,110,2529,2431,2073,2314,2393,5850,11047,35,287,6245,6318,2882,22,192,4242,8417,2586,16,207,5496,277,259,1,8,261,603,526,3,21,532,326,267,2,13,271
1081796430,460,93,397,108,338,17,17,17,19,18,126,33,89,19,28,115,18,81,6,28,2362,2073,2529,2417,2372,4584,206,191,40,1330,5505,89,132,15,529,5462,91,254,46,225,241,6,8,0,45,439,17,19,3,85,198,11,11,3,40
1081796454,25,42,32,57,30,17,12,16,11,16,19,69,5,75,2,17,64,3,68,6,2314,2348,2491,2205,2372,262,212,13,171,11,202,177,5,244,10,221,83,6,344,5,9,15,0,13,0,23,22,1,28,1,14,7,1,15,1
1081796482,261,966,287,136,150,20,16,24,21,14,151,41,88,60,189,148,44,65,57,168,2254,2073,2417,2249,2420,2033,2163,392,302,301,614,1135,134,294,267,388,1027,290,440,353,38,91,19,14,14,87,173,32,31,24,49,82,13,17,10
1081796499,290,340,760,799,999,24,23,24,26,25,92,101,336,322,343,104,91,329,326,339,2417,2073,2372,2479,2094,5900,195,1431,2247,1482,3576,134,317,1595,1898,6657,85,139,1117,2010,225,13,36,99,87,493,18,81,177,160,268,5,45,78,73
1081796538,123,93,122,54,133,18,21,13,14,16,153,130,33,65,94,137,113,30,65,86,2529,2372,2288,2056,2420,94,577,247,157,696,77,180,155,88,598,89,21,163,42,928,6,20,10,9,28,10,36,18,12,70,4,16,8,3,42
1081796581,114,457,645,364,443,13,13,19,24,17,63,29,253,339,213,65,45,245,306,199,2481,2348,2314,2512,2303,659,1936,1414,2537,366,925,1384,1079,1860,365,1127,582,1291,1934,276,34,94,46,109,24,75,178,113,224,37,41,84,67,115,13
1081796612,75,53,173,82,72,12,10,15,7,5,109,30,55,25,16,105,33,40,33,33,2314,2512,2479,2303,2093,0,31,138,9,58,0,31,59,8,74,0,19,92,1,30,0,3,6,1,6,0,3,10,1,8,0,0,4,0,2
1081796649,42,531,301,923,644,15,18,18,16,16,19,37,516,47,136,13,30,481,53,156,2362,2277,2348,2533,2479,139,360,5074,1692,1251,96,269,2683,312,652,154,454,2498,251,759,4,16,200,44,48,14,38,425,92,100,10,22,225,48,52
1081796657,436,786,199,999,137,22,22,18,18,12,244,45,28,668,30,216,37,21,663,25,2362,2071,2533,2491,2512,377,370,86,9232,60,195,221,23,4287,20,458,182,9,4469,37,12,14,1,249,0,26,30,4,587,4,14,16,3,338,4
1081796669,35,48,22,44,32,9,17,16,10,11,5,77,11,12,5,8,59,8,21,7,2517,2071,2314,2149,2362,96,357,81,36,151,56,173,62,11,84,32,171,91,19,134,3,12,2,1,4,8,34,8,3,11,5,22,6,2,7
1081796675,157,134,198,126,52,9,12,14,6,11,116,23,372,123,6,122,22,359,135,2,2073,2303,2092,2322,2057,777,146,109,28,16,441,80,134,13,22,299,20,99,10,17,29,4,10,1,1,52,8,15,2,2,23,4,5,1,1
1081796720,570,428,84,389,904,14,16,3,,21,715,35,17,0,225,711,34,22,1,219,2393,2533,2071,2477,2057,1701,1996,8,215,0,1239,560,18,113,0,1640,339,5,141,0,78,43,2,8,0,163,94,2,20,0,85,51,0,12,0
1081796793,93,37,89,23,78,11,8,11,16,,35,6,38,21,1,34,10,34,15,0,2057,2149,2372,2417,2491,207,89,49,42,29,446,23,12,23,26,567,39,9,34,5,21,2,0,2,2,35,6,2,4,4,14,4,2,2,2
1081796806,114,151,999,275,187,22,21,18,15,20,46,35,171,115,71,38,28,158,121,70,2509,2372,2404,2348,2493,490,432,736,143,112,476,171,634,121,123,699,77,353,53,129,20,19,32,10,6,51,31,65,16,12,31,12,33,6,6
1081796873,52,40,42,34,141,18,15,14,18,10,93,49,43,31,162,70,41,43,30,138,2205,2372,2314,2071,2479,197,0,0,147,328,148,0,0,104,235,320,0,0,54,256,6,0,0,5,13,21,0,0,15,30,15,0,0,10,17
