match_id,a_lvl6,a_lvl7,a_lvl8,a_lvl9,a_lvl10,tier6,tier7,tier8,tier9,tier10,wins6,wins7,wins8,wins9,wins10,losses6,losses7,losses8,losses9,losses10,champ6,champ7,champ8,champ9,champ10,assists6,assists7,assists8,assists9,assists10,deaths6,deaths7,deaths8,deaths9,deaths10,kills6,kills7,kills8,kills9,kills10,c_losses6,c_losses7,c_losses8,c_losses9,c_losses10,c_matches6,c_matches7,c_matches8,c_matches9,c_matches10,c_wins6,c_wins7,c_wins8,c_wins9,c_wins10
1076556600,17,117,261,196,255,15,10,13,6,10,5,66,197,280,12,2,68,187,295,15,2362,2372,2509,2348,2477,12,220,64,1007,18,13,83,38,536,12,32,16,46,423,24,0,10,3,26,0,1,15,5,78,2,1,5,2,52,2
1076556704,391,52,218,42,225,19,22,17,19,19,17,11,100,15,59,13,5,75,8,58,2071,2438,2491,2512,2281,185,196,224,23,20,137,152,67,5,13,97,278,37,18,18,10,7,4,0,0,19,19,14,2,2,9,12,10,2,2
1076556742,999,74,760,589,116,20,17,18,16,16,881,150,77,59,154,872,125,95,66,130,2314,2362,2071,2404,2517,6073,29,588,471,356,4655,47,529,432,186,5799,39,273,282,114,229,3,41,28,13,528,4,69,51,25,299,1,28,23,12
1076556749,112,45,56,191,80,9,7,8,5,10,103,32,62,288,108,91,31,65,296,87,2348,2249,2420,2254,2314,2689,23,29,1895,775,1933,2,23,698,795,829,21,37,490,523,122,0,1,61,41,243,2,3,121,81,121,2,2,60,40
1076556755,217,141,447,105,434,17,17,15,14,18,109,38,229,182,104,111,28,230,170,104,2314,2073,2057,2491,2479,106,1033,66,1064,2928,72,523,98,442,1799,76,433,86,323,1987,3,37,4,21,103,8,73,6,61,225,5,36,2,40,122
1076556810,177,820,252,999,140,21,19,14,6,13,70,18,115,223,118,57,25,116,230,123,2277,2205,2372,2477,2479,1216,185,410,839,378,782,195,113,762,247,1728,346,61,513,203,44,13,12,34,17,123,25,26,101,30,79,12,14,67,13
1076556897,508,206,585,443,234,18,12,21,17,19,143,8,54,104,120,119,6,52,97,127,2205,2303,2307,2322,2479,556,176,206,541,1516,496,60,160,131,685,973,26,268,118,875,30,10,9,13,60,63,13,21,33,116,33,3,12,20,56
1076556943,753,762,999,844,566,21,22,17,26,19,153,116,137,204,112,156,122,139,195,106,2529,2338,2073,2495,2267,1465,236,14053,2037,1244,1114,221,6915,1111,306,1870,367,5501,2468,130,56,12,481,101,38,148,26,1025,203,72,92,14,544,102,34
1076557027,31,28,75,67,397,14,2,5,2,12,2,0,86,96,76,4,5,112,135,77,2438,2509,2073,2372,2479,10,5,562,337,1291,15,16,322,180,943,17,15,210,32,785,2,2,26,23,118,2,2,48,29,203,0,0,22,6,85
1076557053,736,220,463,69,105,22,17,18,22,14,110,42,114,122,33,115,35,114,103,32,2205,2528,2071,2417,2517,611,481,64,202,482,965,383,44,139,200,973,237,25,184,122,57,22,3,7,14,96,44,6,17,32,39,22,3,10,18
1076557066,181,335,244,82,89,14,13,9,7,6,56,9,11,20,9,59,11,25,19,10,2281,2057,2073,2372,2093,0,4,706,9,996,0,10,411,12,494,0,4,279,1,344,0,1,25,1,29,0,1,50,2,58,0,0,25,1,29
1076557072,49,355,53,185,503,11,18,14,14,22,25,92,10,10,131,27,72,7,7,129,2372,2529,2417,2288,2477,118,599,61,50,7739,43,464,21,31,7514,20,726,59,46,5835,4,26,1,2,436,7,67,4,5,871,3,41,3,3,435
1076557094,61,567,140,40,32,20,21,13,8,19,185,46,65,7,45,153,31,70,8,47,2481,2092,2372,2348,2071,2084,113,418,6,168,2920,93,160,3,87,4551,120,62,2,86,121,5,14,0,9,286,12,27,1,17,165,7,13,1,8
1076557121,66,56,183,198,257,12,14,18,18,15,3,6,52,131,6,7,4,38,124,4,2338,2348,2431,2509,2479,58,0,1967,106,413,83,0,449,106,236,143,0,455,150,293,6,0,33,7,16,8,0,77,14,35,2,0,44,7,19
1076557198,618,146,39,86,110,15,11,6,16,10,224,20,3,92,19,232,16,8,91,21,2147,2071,2512,2307,2303,1489,412,1,73,227,2042,202,9,90,64,2866,200,5,106,16,83,16,1,5,4,180,30,1,11,11,97,14,0,6,7
1076557204,530,53,71,21,950,22,9,11,,25,74,3,6,1,135,76,5,11,2,133,2277,2477,2372,2057,2417,2360,30,75,1,11486,2980,54,50,8,9467,3873,32,5,1,12600,137,4,4,1,543,291,5,7,1,1053,154,1,3,0,510
1076557290,45,108,261,54,32,10,6,10,5,19,66,85,15,11,50,62,76,17,17,49,2528,2348,2372,2267,2438,477,51,0,66,26,327,65,0,30,28,230,8,0,10,22,15,4,0,3,2,36,8,0,5,4,21,4,0,2,2
1076557304,168,478,429,111,57,19,19,14,15,,86,83,59,43,0,83,68,53,30,4,2529,2338,2288,2372,2528,26,1653,349,480,13,15,1373,234,176,10,21,2544,157,64,4,1,85,12,20,1,2,193,33,31,1,1,108,21,11,0
1076557388,430,228,103,210,440,18,16,11,17,16,432,65,2,56,164,416,75,5,57,143,2073,2493,2372,2495,2477,635,0,1029,1697,0,267,0,340,1547,0,242,0,224,2282,0,17,0,30,85,0,42,0,56,178,0,25,0,26,93,0
1076557402,206,116,283,435,366,11,12,10,18,16,8,6,7,25,62,7,10,10,21,53,2303,2073,2393,2249,2288,8,172,66,304,206,5,67,60,260,149,2,55,64,355,169,1,4,3,17,13,1,11,7,33,20,0,7,4,16,7
1076557463,103,111,42,102,563,9,12,10,12,8,92,83,22,104,339,86,85,28,132,312,2094,2372,2314,2431,2281,750,769,37,3,1651,1195,216,34,3,2323,897,116,26,0,1839,76,19,5,1,116,113,42,6,1,243,37,23,1,0,127
1076557506,49,51,138,116,166,5,10,11,7,10,54,2,2,111,83,67,4,4,112,76,2348,2288,2393,2147,2491,852,19,15,962,2221,704,31,24,1462,984,324,4,12,1150,505,46,3,3,67,63,95,3,3,125,152,49,0,0,58,89
1076557515,135,932,22,817,69,20,19,20,24,18,84,356,18,254,120,59,357,21,232,118,2285,2372,2071,2529,2094,764,3348,10,1028,251,560,1428,6,981,328,1449,469,3,1105,432,26,136,1,56,17,84,242,1,109,34,58,106,0,53,17
1076557549,307,333,54,427,41,21,18,13,18,15,133,107,19,78,20,140,82,18,81,17,2477,2372,2338,2479,2281,276,911,104,678,91,282,293,170,433,78,281,120,251,413,71,18,24,11,35,3,35,50,19,58,9,17,26,8,23,6
1076557602,897,557,48,391,307,24,19,23,26,16,124,37,88,56,106,124,42,74,61,103,2205,2071,2512,2285,2533,1570,389,0,0,2398,1589,182,0,0,803,2889,177,0,0,349,73,13,0,0,54,182,34,0,0,119,109,21,0,0,65
1076557626,102,46,56,49,60,12,10,6,13,8,92,37,21,42,4,76,37,28,38,7,2314,2073,2481,2267,2277,605,233,19,116,7,433,77,16,44,19,635,80,28,43,13,12,4,0,4,1,52,12,2,8,2,40,8,2,4,1
1076557669,120,159,28,270,90,9,3,13,16,,152,7,5,46,0,148,8,8,35,1,2314,2512,2480,2533,2372,925,0,17,58,2,640,0,16,26,4,773,0,7,1,0,35,0,1,4,1,77,0,2,5,1,42,0,1,1,0
1076557700,29,430,570,494,460,26,16,24,15,19,39,272,170,112,21,13,309,124,112,28,2417,2512,2438,2303,2288,0,857,0,473,1928,0,672,0,152,1068,0,474,0,66,1426,0,70,0,11,70,0,114,0,28,153,0,44,0,17,83
1076557727,111,219,213,120,266,20,20,12,18,19,19,70,26,84,80,11,66,21,86,82,2528,2509,2491,2288,2481,153,866,140,828,464,62,803,80,581,354,73,1295,53,624,646,2,42,5,47,16,11,95,10,81,46,9,53,5,34,30
1076557742,387,198,391,243,126,11,14,7,10,5,152,269,128,4,121,165,276,137,7,133,2303,2205,2528,2277,2479,1109,37,8449,8,133,669,81,3741,13,101,273,35,3813,7,50,40,6,277,2,7,77,6,619,2,13,37,0,342,0,6
1076557783,613,343,628,196,63,26,20,26,21,16,136,46,196,133,39,112,40,148,105,28,2491,2348,2338,2322,2393,5408,1890,1341,108,216,1136,1129,868,56,99,1785,960,1878,33,170,112,68,53,4,11,297,154,136,8,20,185,86,83,4,9
1076557812,270,796,80,141,181,,16,10,8,2,1,213,17,6,5,1,203,12,4,4,2493,2338,2404,2517,2529,145,824,209,207,16,138,1178,92,103,20,254,1342,91,37,31,5,58,4,6,0,14,111,16,15,3,9,53,12,9,3
1076557858,288,155,106,62,90,14,12,11,13,10,89,164,34,16,104,79,166,28,7,97,2404,2517,2057,2438,2512,227,1776,67,94,986,133,734,41,114,388,95,586,48,120,643,10,48,2,6,44,22,114,6,14,86,12,66,4,8,42
1076557865,451,502,403,158,76,15,16,16,12,8,39,46,47,207,4,44,35,32,203,4,2147,2073,2533,2479,2417,18,327,1221,258,21,12,99,390,209,29,27,189,132,156,13,1,8,27,12,2,1,19,62,24,2,0,11,35,12,0
1076557905,590,455,248,46,738,25,14,13,16,11,324,73,236,65,9,296,74,234,61,8,2362,2071,2372,2092,2512,1336,277,3014,191,0,1201,232,798,100,0,1785,152,303,261,0,51,16,100,9,0,121,31,199,19,0,70,15,99,10,0
1076557937,477,640,694,147,999,22,21,22,20,23,327,180,123,132,108,314,179,107,132,99,2362,2533,2149,2071,2314,567,4059,204,315,0,636,1189,120,252,0,990,501,151,231,0,30,92,11,10,0,57,197,20,28,0,27,105,9,18,0
1076557980,385,342,87,902,579,20,15,11,21,19,130,37,14,117,149,119,41,8,115,155,2071,2277,2372,2147,2477,680,1506,511,556,40,398,1701,147,511,49,415,1994,55,723,25,25,98,12,29,4,58,182,26,58,4,33,84,14,29,0
1076557989,72,78,70,22,19,14,10,4,,,85,39,11,1,1,84,43,16,1,1,2073,2267,2404,2338,2277,652,108,37,14,6,357,33,44,15,17,318,24,17,7,8,28,2,1,1,1,58,7,4,2,2,30,5,3,1,1
1076558018,73,36,43,36,49,18,13,13,14,16,70,8,9,45,4,75,10,11,54,2,2093,2254,2479,2073,2420,1394,82,28,135,17,372,21,16,28,14,709,7,24,89,11,36,2,2,1,1,87,3,2,5,1,51,1,0,4,0
1076558169,465,92,610,967,300,12,11,14,12,13,87,13,140,67,98,88,5,139,58,107,2322,2338,2372,2314,2477,7454,97,6521,1256,2279,4699,149,3112,820,2069,3724,154,973,815,2091,246,5,220,46,125,548,14,423,91,257,302,9,203,45,132
1076558176,622,880,304,252,364,12,19,13,17,20,4,107,43,156,90,3,98,44,134,78,2073,2281,2071,2303,2205,276,263,0,195,1340,80,230,0,103,1578,105,296,0,38,2782,7,14,0,6,94,17,27,0,13,176,10,13,0,7,82
1076558202,285,229,30,652,248,15,18,11,14,14,168,205,15,191,147,170,204,10,196,162,2071,2529,2057,2533,2536,1687,1589,116,855,153,1176,1035,145,206,204,661,2405,303,87,187,87,68,9,17,11,160,165,16,45,20,73,97,7,28,9
1076558252,465,374,179,659,647,26,23,23,22,26,465,7,7,92,265,419,4,4,86,196,2477,2417,2491,2420,2288,3474,138,1279,2885,1686,2624,81,331,2596,901,2996,140,386,4658,1279,167,2,29,149,47,391,10,72,318,128,224,8,43,169,81
1076558286,508,234,594,206,255,18,19,11,12,13,143,120,92,8,19,119,127,91,6,22,2205,2417,2533,2512,2071,556,1446,341,46,298,496,1110,181,28,184,973,1516,47,42,133,30,63,12,2,12,63,133,20,6,25,33,70,8,4,13
1076558322,255,944,718,999,324,23,26,22,22,20,43,78,574,233,124,39,82,535,239,118,2093,2529,2348,2533,2288,86,1051,12159,17070,834,24,664,8441,3013,634,35,1013,5642,1702,614,2,40,440,422,35,4,98,1024,871,70,2,58,584,449,35
1076558367,391,58,203,41,141,16,,18,,12,506,2,137,2,50,504,2,135,2,46,2495,2528,2093,2393,2372,6404,16,8668,26,247,7070,8,3590,31,104,8506,5,3246,17,31,329,1,199,1,8,727,2,448,3,17,398,1,249,2,9
1076558370,22,53,104,374,80,10,9,4,19,6,5,64,18,151,195,11,59,23,154,209,2092,2071,2528,2536,2372,47,157,6,598,137,36,164,9,818,76,76,69,1,899,13,6,13,1,35,8,7,20,1,76,10,1,7,0,41,2
1076558449,189,408,509,493,317,15,14,16,18,14,21,61,560,57,109,16,43,550,41,109,2314,2348,2372,2094,2404,489,281,1782,216,320,296,325,389,195,282,516,65,106,206,176,13,23,62,13,18,40,37,117,25,34,27,14,55,12,16
1076558468,74,116,999,118,124,17,16,19,11,11,150,154,21,17,22,125,130,36,16,23,2362,2267,2149,2438,2288,29,161,82,27,88,47,69,64,30,70,39,54,60,34,60,3,6,6,4,6,4,11,6,4,10,1,5,0,0,4
1076558481,503,408,999,999,50,21,19,23,24,19,120,31,377,458,3,124,30,361,445,2,2073,2267,2092,2338,2288,1719,1238,2602,11505,0,815,318,2976,11712,0,882,132,3030,21129,0,45,33,165,639,0,122,70,275,1396,0,77,37,110,757,0
1076558487,369,42,196,818,104,20,16,20,19,24,279,65,14,397,47,263,55,18,390,22,2303,2512,2417,2528,2205,658,75,403,0,15,252,47,323,0,6,144,38,504,0,10,19,4,18,0,0,38,8,36,0,1,19,4,18,0,1
1076568881,56,58,21,38,34,10,12,10,7,,38,46,3,21,1,40,44,6,26,1,2277,2303,2285,2348,2495,168,566,6,13,17,237,233,5,4,15,268,116,11,1,10,11,17,0,0,1,23,35,1,1,2,12,18,1,1,1
1076568897,48,91,250,32,307,14,21,9,20,13,38,29,35,42,10,37,31,48,30,14,2348,2147,2529,2205,2303,135,219,943,109,94,83,118,893,117,51,37,282,897,159,19,3,7,52,4,3,12,19,94,10,6,9,12,42,6,3
1076568995,424,115,109,90,104,15,6,6,10,5,111,80,75,104,11,114,70,69,97,13,2372,2348,2491,2479,2285,7819,235,810,398,204,3228,128,345,146,222,968,91,343,224,249,267,10,26,13,13,469,18,57,25,21,202,8,31,12,8
1076569088,21,39,20,37,43,8,19,8,14,10,2,77,10,3,16,5,66,9,2,15,2338,2092,2071,2267,2536,81,213,6,49,15,48,160,0,17,6,87,244,2,12,15,5,11,0,1,0,9,23,1,3,2,4,12,1,2,2
1076569139,53,103,72,127,60,6,11,,12,10,54,24,1,41,73,73,17,2,40,74,2073,2393,2322,2338,2372,530,714,30,238,167,209,548,33,291,82,179,625,8,472,11,18,32,1,10,8,37,58,4,28,13,19,26,3,18,5
1076569197,24,81,336,601,609,17,18,16,20,18,17,141,95,210,65,11,124,70,209,55,2285,2517,2071,2479,2094,11,943,0,1763,1700,6,197,0,1126,1568,19,164,0,978,2031,0,24,0,80,90,1,59,0,152,184,1,35,0,72,94
1076569214,759,288,628,103,319,18,18,13,,9,40,109,46,0,25,35,105,42,2,20,2404,2249,2372,2147,2281,0,1242,11043,0,1219,0,923,3261,8,1304,0,1926,1445,4,1486,0,68,302,1,68,0,133,603,1,138,0,65,301,0,70
1076569264,92,75,53,67,32,10,5,6,2,6,79,86,80,96,14,79,112,102,135,31,2338,2073,2322,2509,2517,474,562,289,268,397,583,322,192,219,413,924,210,144,230,106,26,26,20,24,26,59,48,27,34,40,33,22,7,10,14
1076569269,186,388,351,36,340,22,18,21,18,23,121,241,108,22,118,100,244,114,13,105,2073,2254,2491,2417,2307,0,20144,1930,209,168,0,6580,673,125,235,0,5556,506,190,237,0,421,50,8,9,0,975,108,17,18,0,554,58,9,9
1076569304,497,343,245,474,466,25,24,18,18,21,153,179,13,146,36,141,184,9,144,33,2303,2512,2288,2092,2529,5275,5801,67,1413,41,1368,3390,38,1059,53,834,4359,33,1419,46,141,252,2,77,2,282,492,4,133,5,141,240,2,56,3
1076569305,602,119,401,42,509,15,9,14,12,16,174,3,118,3,560,169,4,125,4,550,2417,2348,2491,2057,2393,1164,373,4395,40,940,727,288,1541,84,784,1154,116,1022,59,965,62,19,134,5,46,112,32,277,7,94,50,13,143,2,48
1076569347,196,71,431,988,150,13,13,19,13,14,27,55,75,239,15,11,45,74,247,12,2307,2517,2404,2477,2205,31,514,380,2841,575,10,168,208,3172,726,36,136,191,2433,1104,0,11,14,140,29,2,33,28,344,67,2,22,14,204,38
1076569468,46,84,57,502,297,19,,20,16,13,17,2,53,46,56,13,1,43,35,55,2472,2249,2322,2479,2533,718,2,79,29,58,552,8,19,29,26,1575,1,26,16,6,31,1,2,3,2,84,1,6,4,4,53,0,4,1,2
1076569476,206,376,96,174,84,12,13,12,11,12,8,74,25,31,16,6,90,24,30,14,2417,2431,2479,2348,2338,431,8383,75,462,133,265,1635,43,266,188,457,1603,43,173,229,11,173,3,18,9,37,359,7,38,19,26,186,4,20,10
1076569530,24,47,30,32,30,12,14,12,2,2,4,42,2,2,10,3,36,5,11,21,2491,2509,2348,2314,2073,81,435,21,16,64,32,215,21,12,26,53,560,10,5,28,2,18,2,1,4,5,44,2,1,5,3,26,0,0,1
1076569658,380,27,32,100,29,22,16,6,22,18,159,8,15,73,13,148,12,23,75,41,2529,2254,2149,2073,2277,1219,107,51,104,17,1086,36,29,49,15,1641,20,14,60,22,64,3,2,3,4,135,6,4,8,5,71,3,2,5,1
1076569663,433,862,196,343,284,22,21,20,20,19,62,31,14,46,49,58,26,18,40,34,2417,2147,2491,2348,2479,1763,397,262,1890,329,1178,302,78,1129,215,2106,475,68,960,194,79,17,5,68,14,154,36,14,154,26,75,19,9,86,12
1076569671,519,111,408,493,928,22,15,14,18,20,179,43,61,57,181,169,30,43,41,183,2205,2348,2533,2479,2393,533,225,976,244,0,637,108,282,138,0,786,86,76,132,0,31,5,20,9,0,66,18,47,22,0,35,13,27,13,0
1076569742,43,359,331,494,250,11,15,15,15,5,8,18,82,112,47,12,14,75,112,57,2393,2417,2073,2372,2480,51,180,235,1498,37,56,164,110,466,20,59,215,78,230,14,5,12,9,50,1,6,19,19,96,3,1,7,10,46,2
1076569790,45,432,694,143,33,14,5,14,16,,12,23,178,12,2,8,29,176,17,2,2277,2348,2303,2528,2338,0,554,1022,0,81,0,371,337,0,71,0,222,129,0,75,0,27,39,0,4,0,53,71,0,9,0,26,32,0,5
1076569792,70,105,602,397,219,4,10,7,12,9,9,11,64,76,128,11,9,82,77,116,2420,2491,2267,2479,2509,8,52,21583,1291,3071,27,35,9468,943,3204,15,23,4000,785,4651,2,3,526,118,173,2,5,1171,203,388,0,2,645,85,215
1076569906,496,277,66,413,389,13,8,,17,16,210,121,2,61,212,218,129,2,55,202,2479,2372,2314,2073,2285,1514,865,44,1844,448,776,445,25,912,346,728,94,51,836,432,59,33,1,51,18,107,58,3,122,36,48,25,2,71,18
1076569914,553,32,782,105,17,21,19,26,8,13,36,50,413,2,2,30,49,375,5,5,2073,2479,2094,2267,2285,5690,96,9303,255,8,2344,30,8180,64,5,2522,40,11163,37,3,160,3,393,6,0,355,8,967,12,1,195,5,574,6,1
1076569933,96,85,467,331,563,12,7,9,5,8,91,7,211,86,339,110,6,208,102,312,2285,2372,2479,2404,2281,350,68,1713,4374,1651,256,22,1087,3230,2323,428,9,970,1412,1839,18,1,66,186,116,36,3,138,383,243,18,2,72,197,127
1076569997,109,115,53,49,188,15,13,13,10,14,24,7,10,11,4,20,6,8,14,10,2092,2073,2493,2512,2372,2725,222,238,17,151,1416,87,296,11,65,3645,80,432,10,9,112,5,11,1,2,249,14,27,1,8,137,9,16,0,6
1076570016,513,644,575,399,388,23,21,20,21,22,42,63,74,74,171,35,52,67,66,164,2372,2348,2417,2071,2205,3667,2246,1631,260,1310,1019,1390,1336,249,1512,623,1062,1965,185,1959,108,85,75,10,74,215,195,136,24,144,107,110,61,14,70
1076570073,291,303,696,70,227,9,11,14,11,11,159,19,392,18,267,161,23,377,19,263,2071,2491,2404,2285,2417,1604,154,5931,15,70,1189,66,3799,3,66,808,39,3024,8,68,63,4,219,0,6,156,11,493,1,7,93,7,274,1,1
1076570086,401,219,34,90,197,15,17,1,5,10,33,224,3,33,217,35,211,6,43,220,2480,2056,2393,2495,2348,466,4950,23,159,1526,358,2486,24,241,715,450,1504,8,188,655,21,166,3,16,68,44,350,3,26,129,23,184,0,10,61
1076570123,87,644,263,537,135,11,12,15,10,9,19,28,9,31,276,15,27,9,44,269,2404,2057,2509,2073,2491,110,80,410,3580,358,86,76,352,1477,311,55,96,632,1451,198,4,3,21,105,16,8,7,49,235,30,4,4,28,130,14
1076570139,579,38,333,86,110,18,18,18,15,15,18,14,107,25,109,9,7,82,17,102,2529,2073,2348,2491,2495,66,182,1005,157,68,45,42,596,94,77,88,81,456,73,79,2,2,37,4,7,5,12,89,10,9,3,10,52,6,2
1076570208,191,107,618,84,233,18,20,15,8,21,35,58,224,5,54,23,46,232,3,31,2372,2307,2536,2477,2479,515,256,259,671,848,64,213,299,677,454,91,421,491,594,496,8,6,17,34,37,23,23,33,82,79,15,17,16,48,42
1076570263,383,51,858,368,101,22,19,15,16,16,55,33,208,66,4,67,29,227,60,2,2438,2348,2533,2479,2480,130,322,5649,0,62,72,176,1482,0,64,151,117,736,0,76,3,11,132,0,3,12,27,271,0,4,9,16,139,0,1
1076570351,999,727,999,140,59,26,26,22,13,6,417,153,233,65,9,306,149,239,70,9,2249,2536,2533,2071,2493,1791,382,17070,51,99,1305,388,3013,42,150,2916,493,1702,23,74,76,26,422,2,6,190,45,871,5,11,114,19,449,3,5
1076570382,58,557,999,594,426,15,14,18,17,20,162,25,194,85,146,143,18,185,74,126,2362,2348,2509,2372,2512,551,739,0,1382,389,505,374,0,374,220,678,424,0,196,190,22,33,0,38,15,53,60,0,79,30,31,27,0,41,15
1076570520,23,88,147,68,117,15,16,20,11,10,14,18,132,8,66,2,8,132,9,68,2147,2509,2536,2071,2093,46,35,104,169,116,9,20,114,107,32,55,39,118,90,54,0,2,6,7,2,3,4,11,15,6,3,2,5,8,4
1076570629,85,357,57,193,775,,10,11,7,13,1,8,24,14,185,2,13,26,17,189,2509,2149,2517,2285,2491,13,216,524,1433,3303,10,191,271,968,1945,11,112,114,1576,1598,1,15,22,69,99,2,23,42,134,218,1,8,20,65,119
1076570638,594,298,351,255,61,11,11,13,11,11,92,8,92,10,8,91,6,84,10,7,2073,2493,2277,2491,2438,524,154,2486,194,51,391,220,3422,114,37,247,350,4118,62,31,28,6,130,6,3,44,21,303,13,6,16,15,173,7,3
1076570660,497,999,105,622,213,24,19,14,21,19,300,21,33,109,42,295,36,32,106,24,2362,2477,2517,2417,2404,251,494,482,419,1009,225,362,200,372,358,252,348,122,300,456,15,20,14,22,31,24,51,32,38,72,9,31,18,16,41
1076570700,84,91,53,53,117,8,8,5,6,8,11,18,5,80,65,22,26,1,102,60,2073,2285,2254,2093,2338,167,867,61,1113,574,75,433,11,526,679,61,763,11,471,599,5,40,1,31,40,11,66,3,76,69,6,26,2,45,29
1076570775,466,139,394,70,369,19,15,18,11,20,145,26,119,24,279,117,18,133,17,263,2372,2472,2348,2288,2092,3900,191,5324,23,495,1652,162,3521,28,487,1582,401,2234,13,569,131,6,221,2,30,276,21,438,3,55,145,15,217,1,25
1076570845,87,49,43,258,51,9,14,3,10,3,125,92,3,231,4,102,82,9,230,7,2348,2093,2285,2372,2438,360,14,123,1635,23,288,10,166,720,30,204,9,149,154,24,19,1,10,59,2,33,1,14,117,3,14,0,4,58,1
1076570917,46,502,297,57,167,19,16,13,20,13,17,46,56,53,179,13,35,55,43,166,2472,2303,2479,2529,2495,718,200,103,109,968,552,41,65,36,739,1575,25,45,95,1334,31,2,4,7,51,84,10,9,11,109,53,8,5,4,58
1076570964,36,20,37,58,21,15,,15,12,10,31,1,33,46,3,28,2,30,44,6,2420,2288,2281,2303,2249,26,22,38,566,5,26,15,31,233,23,33,7,63,116,5,2,1,2,17,1,2,1,4,35,1,0,0,2,18,0
1076570983,759,375,888,288,125,18,19,25,18,17,40,167,79,109,321,35,170,61,105,279,2348,2533,2529,2205,2479,0,363,132,2871,123,0,111,137,2874,74,0,60,168,5241,52,0,8,4,148,6,0,18,12,329,12,0,10,8,181,6
1076571002,120,59,136,235,689,9,8,11,5,11,152,3,8,130,396,148,4,10,137,407,2404,2092,2348,2533,2205,1303,11,19,861,2099,985,14,13,331,1689,486,13,1,95,3346,56,1,1,21,119,115,1,1,49,253,59,0,0,28,134
1076571020,448,95,82,44,64,19,5,9,6,13,167,2,3,1,3,152,4,6,4,2,2509,2348,2288,2362,2491,72,591,134,8,1,51,282,97,11,8,104,294,95,6,1,5,20,5,1,1,9,45,9,2,1,4,25,4,1,0
1076571022,75,67,165,80,48,5,2,10,6,2,86,96,63,27,2,112,135,59,34,9,2073,2536,2285,2338,2517,562,812,123,54,53,322,626,145,54,49,210,725,116,79,13,26,49,7,4,3,48,86,11,9,6,22,37,4,5,3
1076571048,109,79,761,818,146,22,21,23,19,15,97,5,257,397,124,52,0,245,390,125,2092,2338,2071,2479,2303,34,65,2695,0,366,20,45,2814,0,150,48,73,1249,0,66,1,0,134,0,12,3,5,259,0,20,2,5,125,0,8
1076571079,20,75,200,27,15,,12,13,9,,1,59,27,12,1,3,63,27,14,0,2056,2093,2438,2073,2285,21,412,11,6,5,21,205,3,4,6,42,157,11,3,9,1,11,0,0,0,2,23,1,1,1,1,12,1,1,1
1076571083,583,403,635,482,39,18,16,22,20,19,228,47,225,46,77,221,32,214,38,66,2348,2533,2420,2288,2092,6328,1221,396,502,213,3559,390,346,388,160,2983,132,539,307,244,208,27,14,23,11,459,62,36,50,23,251,35,22,27,12
1076571142,196,988,71,43,195,13,13,13,2,3,27,239,55,8,57,11,247,45,18,76,2205,2071,2517,2307,2417,29,2584,514,8,125,21,2047,168,4,123,67,1282,136,8,78,0,111,11,0,11,3,228,33,1,15,3,117,22,1,4
1076571234,908,100,481,447,766,26,26,19,18,18,208,157,107,71,113,174,114,94,64,111,2314,2092,2303,2348,2479,1079,1243,662,463,1106,621,997,174,273,874,1001,1872,134,167,696,32,41,27,28,65,91,118,41,45,111,59,77,14,17,46
1076571320,451,39,27,29,791,16,9,8,18,21,51,4,2,13,68,46,4,7,41,70,2372,2288,2071,2495,2362,467,119,0,21,119,181,81,4,34,91,91,68,0,26,154,15,5,1,7,8,27,11,1,8,14,12,6,0,1,6
1076571321,755,103,534,181,214,22,23,15,14,21,207,69,83,44,212,200,52,83,37,191,2092,2491,2073,2094,2404,921,180,1667,190,0,894,53,733,184,0,1269,55,556,251,0,48,4,59,7,0,95,10,127,17,0,47,6,68,10,0
1076571342,45,602,486,27,401,6,15,16,9,14,5,174,267,3,118,10,169,259,6,125,2348,2509,2495,2431,2438,28,168,123,37,122,12,101,143,31,145,12,183,222,11,200,0,12,10,1,11,2,19,16,2,16,2,7,6,1,5
1076571418,141,81,26,37,183,22,20,22,14,18,53,27,21,3,52,51,23,12,2,38,2417,2348,2092,2057,2303,1168,362,118,52,201,680,213,98,57,60,1531,160,104,82,37,50,14,4,3,4,103,29,10,5,8,53,15,6,2,4
1076571470,55,52,416,83,36,11,8,13,11,8,6,76,213,145,7,9,66,222,154,10,2362,2073,2372,2393,2057,150,194,3343,645,43,178,108,1353,203,49,248,97,670,521,40,13,5,121,27,4,21,13,218,51,7,8,8,97,24,3
1076571497,123,315,796,28,615,13,14,16,15,12,32,52,213,22,203,17,45,204,13,216,2477,2303,2529,2092,2314,208,0,598,19,141,180,0,616,22,109,170,0,843,19,142,7,0,30,0,6,24,0,61,2,13,17,0,31,2,7
1076571528,321,377,125,241,670,18,15,5,,18,315,169,4,1,221,299,144,3,1,211,2420,2372,2477,2071,2092,718,2024,17,19,1614,917,567,5,7,1548,1099,124,9,15,1646,48,46,0,0,106,96,119,1,1,185,48,73,1,1,79
1076571536,214,121,305,119,60,11,11,17,11,8,73,120,32,21,4,72,113,41,27,7,2509,2314,2536,2288,2533,1949,339,48,278,30,1591,271,46,281,15,2401,307,66,197,9,104,8,4,20,1,204,25,7,32,2,100,17,3,12,1
